 Device Time, Longitude, Latitude,GPS Altitude(m), Bearing,GPS Speed (Meters/second),Speed (GPS)(km/h), Horizontal Dilution of Precision, G(x), G(y), G(z), G(calibrated),Engine Coolant Temperature(C),Engine RPM(rpm),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Trip Time(Since journey start)(s),Trip Distance(km),Fuel Remaining (Calculated from vehicle profile)(%),Distance to empty (Estimated)(km),Fuel used (trip)(l),Trip average Litres/100 KM(l/100km),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km)
01-may-2015 12:09:01.346,19.14214309,44.31455129,214,79.9,14.25,51.3,5,-0.47,-0.92,9.49,-0.01,82,1042,49,46.28,47.83,785,9.19,78.85,198.45,0.52,8.23,7.37,17.88
01-may-2015 12:09:02.304,19.14231943,44.31460076,214,74.8,14.5,52.2,6,-0.37,-1.23,9.95,0.04,82,1066,50,46.28,47.83,786,9.21,78.85,198.46,0.52,8.23,2.54,17.88
01-may-2015 12:09:03.313,19.14249935,44.31464013,214,73.8,14.75,53.1,5,0.04,-0.94,9.01,-0.06,82,1076,50,46.29,47.83,787,9.22,78.85,198.46,0.52,8.24,2.14,17.88
01-may-2015 12:09:04.319,19.14267732,44.3146696,214,73.8,15,54,5,0.08,-1.32,8.77,-0.08,82,1092,51,46.3,47.84,788,9.23,78.85,198.46,0.52,8.25,2.52,17.88
01-may-2015 12:09:05.312,19.14287129,44.31470366,214,74.6,15,54,5,-0.08,-1.27,8.71,-0.08,82,1077,50,46.3,47.84,789,9.25,78.85,198.46,0.52,8.25,0,17.88
01-may-2015 12:09:06.316,19.14306151,44.31473905,213,74.6,14.75,53.1,5,-0.73,-1.21,8.95,-0.06,82,1064,50,46.3,47.84,790,9.25,78.85,198.46,0.52,8.26,0,17.88
01-may-2015 12:09:07.318,19.14323095,44.31477952,212,74.5,14.75,53.1,4,-1.01,-1.13,9.02,-0.05,82,1064,50,46.31,47.85,791,9.27,78.85,198.46,0.52,8.27,0,17.88
01-may-2015 12:09:08.378,19.14340691,44.31481421,211,74.2,14.75,53.1,5,-0.12,-0.99,9.44,-0.01,82,1104,50,46.31,47.85,792,9.29,78.84,198.46,0.52,8.27,1.64,17.88
01-may-2015 12:09:09.310,19.14357572,44.31485655,213,72.8,14.5,52.2,5,0.9,-2.15,10.9,0.04,82,1104,50,46.31,47.85,793,9.29,78.84,198.46,0.52,8.27,1.64,17.88
01-may-2015 12:09:10.341,19.14377878,44.31488726,211,74.7,14.75,53.1,4,0.4,-1.39,9.8,0.03,82,1104,50,46.31,47.85,794,9.29,78.84,198.46,0.52,8.27,1.64,17.88
01-may-2015 12:09:11.348,19.14395179,44.31491728,212,76.6,14.5,52.2,5,1.11,-1.05,9.26,-0.02,82,1104,50,46.31,47.85,795,9.29,78.84,198.46,0.52,8.27,1.64,17.88
01-may-2015 12:09:12.297,19.14412321,44.31493318,212,80.3,14.5,52.2,5,1.61,-1.05,9.16,-0.03,82,1104,50,46.31,47.85,796,9.29,78.84,198.46,0.52,8.27,1.64,17.88
01-may-2015 12:09:13.350,19.14430299,44.31495132,212,82.4,14.75,53.1,11,2.7,-1,10.37,0.12,82,1104,49,46.33,47.86,797,9.35,78.84,198.46,0.52,8.27,1.64,17.88
01-may-2015 12:09:14.341,19.14450788,44.31493202,212,91.2,15,54,11,2.39,-0.33,9.67,0.04,82,1104,49,46.33,47.86,798,9.35,78.84,198.46,0.52,8.27,1.64,17.88
01-may-2015 12:09:15.303,19.14466708,44.31486168,213,107.6,14.25,51.3,10,1.84,-0.15,9.43,0,82,1104,49,46.33,47.86,799,9.35,78.84,198.46,0.52,8.27,1.64,17.88
01-may-2015 12:09:16.321,19.14482799,44.31481168,213,115.7,14.5,52.2,10,2.36,-0.31,9.55,0.02,82,1104,49,46.33,47.86,800,9.4,78.84,198.46,0.52,8.27,6.13,17.88
01-may-2015 12:09:17.298,19.1449829,44.31474306,214,121.4,14,50.4,11,2.07,-0.17,10.27,0.09,82,1457,53,46.34,47.87,801,9.41,78.84,198.46,0.52,8.27,14.83,17.88
01-may-2015 12:09:18.303,19.14513381,44.31462489,214,134.3,15.5,55.8,10,0.92,-1.05,9.27,-0.02,82,1515,55,46.35,47.88,802,9.43,78.83,198.45,0.52,8.28,9.39,17.87
01-may-2015 12:09:19.322,19.14526488,44.31452398,215,136.6,16,57.6,11,1.14,-1.56,10.04,0.06,82,1515,55,46.37,47.89,803,9.44,78.83,198.45,0.52,8.28,9.39,17.87
01-may-2015 12:09:20.309,19.14538278,44.31442714,213,139.1,16,57.6,11,-0.04,-1.34,9.19,-0.03,82,1442,53,46.38,47.9,804,9.46,78.83,198.45,0.52,8.28,0,17.87
01-may-2015 12:09:21.319,19.14551787,44.3142967,214,140.4,16.75,60.3,12,0.05,-1.37,9.74,0.02,82,1401,51,46.38,47.9,805,9.47,78.83,198.45,0.52,8.29,0,17.87
01-may-2015 12:09:22.305,19.14562602,44.31419269,213,141.5,15.5,55.8,13,-0.1,-1.36,9.51,0,82,1358,49,46.39,47.9,806,9.49,78.83,198.45,0.52,8.3,0,17.87
01-may-2015 12:09:23.305,19.14570875,44.31409758,214,142.2,14.5,52.2,13,-0.71,-1.34,9.43,-0.01,82,1298,47,46.39,47.9,807,9.5,78.83,198.45,0.52,8.3,0,17.87
01-may-2015 12:09:24.308,19.14582876,44.31401738,215,138.5,13.75,49.5,12,-1.04,-1.56,10.87,0.14,82,1260,46,46.39,47.9,808,9.52,78.83,198.45,0.52,8.31,0,17.87
01-may-2015 12:09:25.305,19.14595481,44.31393911,215,134.8,13,46.8,12,-0.54,-1.23,8.66,-0.09,82,1213,46,46.39,47.9,809,9.52,78.83,198.45,0.52,8.31,0,17.87
01-may-2015 12:09:26.358,19.14604853,44.313853,214,134.4,12.75,45.9,12,-0.59,-0.94,9.77,0.02,82,1214,44,46.39,47.89,810,9.53,78.83,198.47,0.53,8.32,1.65,17.87
01-may-2015 12:09:27.310,19.14616838,44.31376359,214,133.1,13.25,47.7,13,-0.22,-0.84,9.14,-0.04,82,1220,44,46.38,47.89,811,9.55,78.83,198.47,0.53,8.33,2.73,17.87
01-may-2015 12:09:28.303,19.14632238,44.31369559,215,126.2,13.25,47.7,12,-0.17,-0.39,9.81,0.02,82,1220,44,46.38,47.88,812,9.56,78.83,198.47,0.53,8.33,0,17.87
01-may-2015 12:09:29.304,19.14642843,44.31363703,215,124.2,13,46.8,13,0.04,-0.87,9.56,0,82,1222,45,46.38,47.88,813,9.57,78.83,198.46,0.53,8.31,3.33,17.87
01-may-2015 12:09:30.355,19.14657277,44.31357864,214,122,13.25,47.7,14,0.16,-0.89,9.31,-0.03,82,1254,45,46.37,47.87,814,9.59,78.83,198.46,0.53,8.31,3.33,17.87
01-may-2015 12:09:31.309,19.14671244,44.31350993,214,120.9,13.75,49.5,12,0.19,-0.85,9.55,0,82,1274,46,46.37,47.87,815,9.6,78.83,198.5,0.53,8.32,2.82,17.87
01-may-2015 12:09:32.311,19.14688484,44.31342332,213,122.7,13.75,49.5,12,0.28,-1.03,9.77,0.02,82,1301,47,46.37,47.87,816,9.62,78.83,198.5,0.53,8.33,2.5,17.87
01-may-2015 12:09:33.375,19.1470391,44.313341,213,123.8,14.25,51.3,12,0.49,-0.94,9.44,-0.01,82,1302,47,46.38,47.87,817,9.63,78.83,198.5,0.53,8.33,1.93,17.87
01-may-2015 12:09:34.331,19.14718326,44.31329004,212,124.8,14.25,51.3,12,0.25,-0.87,9.91,0.03,82,1330,47,46.38,47.87,818,9.63,78.82,198.5,0.53,8.34,2.15,17.87
01-may-2015 12:09:35.300,19.14732149,44.3132023,211,128.7,14.5,52.2,11,-0.25,-0.86,9.67,0.01,82,1347,48,46.38,47.87,819,9.65,78.82,198.49,0.53,8.32,3.57,17.87
01-may-2015 12:09:36.348,19.1474417,44.31311434,211,130.5,14.25,51.3,11,-0.05,-0.74,8.89,-0.07,82,1347,49,46.38,47.87,820,9.66,78.82,198.53,0.53,8.33,2.78,17.87
01-may-2015 12:09:37.322,19.14757336,44.31302258,211,131.3,14.5,52.2,11,-0.28,-0.88,9.32,-0.03,82,1366,49,46.39,47.87,821,9.68,78.82,198.53,0.53,8.31,3.21,17.86
01-may-2015 12:09:38.325,19.14770744,44.31294216,210,130.8,14.5,52.2,12,-0.35,-0.9,9.77,0.02,82,1384,50,46.39,47.87,822,9.69,78.82,198.57,0.53,8.31,2.67,17.86
01-may-2015 12:09:39.301,19.14784549,44.31284699,209,132,14.75,53.1,14,-0.22,-0.93,8.79,-0.08,82,1399,50,46.4,47.88,823,9.71,78.82,198.57,0.53,8.31,2.67,17.86
01-may-2015 12:09:40.310,19.14797316,44.3127669,210,131.6,14.75,53.1,12,0.38,-1,8.73,-0.08,82,1371,50,46.4,47.88,824,9.72,78.82,198.57,0.53,8.32,2.25,17.86
01-may-2015 12:09:41.300,19.14811106,44.31266358,211,132.6,14.75,53.1,12,0.47,-0.97,9.66,0.01,82,1351,49,46.41,47.88,825,9.74,78.82,198.57,0.53,8.33,1.57,17.86
01-may-2015 12:09:42.306,19.14823688,44.31260683,209,132.6,14,50.4,12,0.41,-0.81,8.96,-0.06,82,1346,49,46.41,47.88,826,9.75,78.81,198.56,0.53,8.33,2.3,17.86
01-may-2015 12:09:43.316,19.14837589,44.31252446,207,136.8,14,50.4,12,0.46,-1.06,10.33,0.08,82,1329,48,46.41,47.88,827,9.77,78.81,198.56,0.53,8.34,2.24,17.86
01-may-2015 12:09:44.298,19.14849679,44.31243442,207,140.1,13.75,49.5,12,0.58,-0.9,10.08,0.05,82,1316,48,46.41,47.88,828,9.78,78.81,198.56,0.53,8.34,2.44,17.86
01-may-2015 12:09:45.308,19.14861305,44.31233263,208,143,14.25,51.3,12,0.27,-0.77,9.19,-0.04,82,1311,48,46.42,47.88,829,9.79,78.81,198.56,0.54,8.32,3.11,17.86
01-may-2015 12:09:46.304,19.14871252,44.31222372,208,144.5,14.25,51.3,13,0,-0.81,9.52,-0.01,81,1318,48,46.42,47.88,830,9.79,78.81,198.6,0.54,8.33,2.4,17.86
01-may-2015 12:09:47.314,19.1487817,44.31213568,207,147.3,13.25,47.7,14,-0.14,-0.88,9.82,0.02,81,1315,48,46.42,47.88,831,9.81,78.81,198.6,0.54,8.34,2.41,17.86
01-may-2015 12:09:48.305,19.14887748,44.3120307,203,145.8,13.5,48.6,13,-0.74,-0.77,9.63,0.01,81,1315,47,46.42,47.88,832,9.82,78.81,198.6,0.54,8.32,3.34,17.85
01-may-2015 12:09:49.349,19.14896535,44.31193895,204,142.7,13.5,48.6,13,-0.96,-0.8,9.43,-0.01,81,1321,48,46.42,47.88,833,9.84,78.8,198.64,0.54,8.3,3.21,17.85
01-may-2015 12:09:50.302,19.14911805,44.31184362,204,137.8,13.75,49.5,13,-0.89,-0.63,9.72,0.02,81,1318,48,46.42,47.88,834,9.85,78.8,198.67,0.54,8.3,9.71,17.85
01-may-2015 12:09:51.371,19.14922641,44.31178427,203,129,13.25,47.7,13,-0.66,-0.69,9.58,0,81,1328,48,46.43,47.88,835,9.86,78.8,198.68,0.54,8.29,4.52,17.85
01-may-2015 12:09:52.313,19.14941696,44.31169317,205,127.6,14.25,51.3,12,0.22,-0.71,9.72,0.01,81,1343,48,46.43,47.88,836,9.88,78.8,198.7,0.54,8.28,4.14,17.84
01-may-2015 12:09:53.311,19.14953785,44.31160916,207,128.5,14.75,53.1,13,0.23,-0.74,9.66,0.01,81,1350,49,46.43,47.89,837,9.89,78.8,198.73,0.54,8.26,3.44,17.84
01-may-2015 12:09:54.304,19.14969802,44.31153775,207,125.7,14.75,53.1,13,0.29,-0.67,9.04,-0.06,81,1359,49,46.44,47.89,838,9.91,78.8,198.73,0.54,8.26,3.44,17.84
01-may-2015 12:09:55.308,19.14984301,44.31148842,207,122.6,14.25,51.3,14,0.11,-0.86,9.91,0.03,81,1359,49,46.44,47.89,839,9.92,78.79,198.77,0.54,8.26,2.8,17.84
01-may-2015 12:09:56.307,19.15001631,44.31139935,207,123.7,15.25,54.9,14,0.16,-0.72,9.16,-0.04,81,1353,49,46.44,47.89,840,9.94,78.79,198.77,0.54,8.24,2.92,17.83
01-may-2015 12:09:57.302,19.15011521,44.31133713,205,127.7,14.5,52.2,12,0.31,-1.13,11.6,0.21,81,1357,49,46.45,47.89,841,9.95,78.79,198.81,0.54,8.22,2.93,17.83
01-may-2015 12:09:58.315,19.15024054,44.31124523,204,129.2,14.5,52.2,12,0.23,-0.75,9.41,-0.02,81,1372,50,46.45,47.89,842,9.97,78.79,198.86,0.54,8.2,3.04,17.82
01-may-2015 12:09:59.305,19.15036401,44.311153,205,131.2,14.75,53.1,12,-0.19,-1,10.06,0.05,81,1377,50,46.46,47.9,843,9.98,78.79,198.91,0.55,8.18,2.85,17.82
01-may-2015 12:10:00.307,19.15052055,44.31107285,204,132.4,14.5,52.2,13,0.05,-0.74,9.03,-0.06,81,1365,50,46.46,47.9,844,10,78.79,198.96,0.55,8.18,2.21,17.82
01-may-2015 12:10:01.303,19.15063203,44.31097407,204,135.4,14.75,53.1,12,0.23,-0.78,9.32,-0.03,82,1365,50,46.46,47.9,845,10,78.79,198.95,0.55,8.19,2.54,17.82
01-may-2015 12:10:02.322,19.1507665,44.31087942,204,135.6,14.5,52.2,13,-0.01,-0.95,9.71,0.01,82,1369,50,46.47,47.9,846,10.02,78.79,198.95,0.55,8.19,2.54,17.82
01-may-2015 12:10:03.306,19.1508915,44.31077848,206,138.2,14.75,53.1,12,-0.17,-0.74,8.7,-0.09,82,1391,50,46.47,47.91,847,10.04,78.78,198.95,0.55,8.2,2.65,17.82
01-may-2015 12:10:04.306,19.15100702,44.31067667,206,136.8,14.75,53.1,12,-0.31,-0.93,9.88,0.03,82,1399,51,46.48,47.91,848,10.05,78.78,198.95,0.55,8.2,2.4,17.82
01-may-2015 12:10:05.330,19.1511404,44.31057518,206,138.5,14.75,53.1,12,-0.25,-1.03,9.66,0.01,82,1413,51,46.48,47.91,849,10.05,78.78,198.94,0.55,8.21,2.57,17.82
01-may-2015 12:10:06.305,19.15125471,44.31046484,205,139.1,15,54,12,0.22,-0.78,9.07,-0.05,82,1421,51,46.49,47.92,850,10.07,78.78,198.94,0.55,8.21,2.51,17.82
01-may-2015 12:10:07.311,19.15137477,44.31035952,207,139,15,54,13,0.2,-1.06,9.63,0.01,82,1424,51,46.49,47.92,851,10.08,78.78,198.94,0.55,8.22,2.3,17.82
01-may-2015 12:10:08.313,19.1514785,44.31025922,208,140.5,15,54,14,-0.03,-0.97,8.96,-0.06,82,1424,52,46.5,47.93,852,10.1,78.78,198.94,0.55,8.22,1.79,17.82
01-may-2015 12:10:09.322,19.15157633,44.31017816,210,141.1,14.5,52.2,14,-0.36,-1.01,10.08,0.05,82,1418,52,46.51,47.93,853,10.12,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:10.298,19.15170524,44.31006715,211,140.8,14.75,53.1,15,-0.13,-0.62,9.3,-0.03,82,1427,52,46.51,47.93,854,10.12,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:11.329,19.15179339,44.30999527,214,139,13.75,49.5,15,0.19,-1.01,9.59,0,82,1427,52,46.51,47.93,855,10.12,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:12.346,19.15189583,44.30989834,215,139.9,13.75,49.5,16,0.03,-1.17,9.89,0.03,82,1427,52,46.51,47.93,856,10.12,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:13.324,19.15204077,44.30975045,213,142.1,15,54,16,-0.16,-1.07,9.45,-0.01,82,1427,52,46.52,47.94,857,10.18,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:14.326,19.152178,44.30964178,213,141.9,15.25,54.9,15,-0.3,-1.13,9.97,0.04,82,1427,52,46.52,47.94,858,10.18,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:15.349,19.15231222,44.30949822,213,144.3,16,57.6,15,-0.37,-0.97,9.39,-0.02,82,1427,52,46.52,47.94,859,10.18,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:16.341,19.15237219,44.30946555,209,144.3,14,50.4,15,-0.17,-1.3,10.23,0.07,82,1427,52,46.52,47.94,860,10.18,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:17.299,19.15252504,44.30931726,209,144.6,15.5,55.8,15,-0.02,-1.04,9.4,-0.02,82,1428,52,46.53,47.95,861,10.23,78.77,198.93,0.55,8.23,2.17,17.82
01-may-2015 12:10:18.305,19.15266638,44.30913422,210,146.8,17,61.2,16,-0.23,-1.07,9.53,0,82,1433,52,46.54,47.96,862,10.25,78.77,198.93,0.55,8.24,1.71,17.82
01-may-2015 12:10:19.305,19.15273326,44.30906068,210,146.5,15.5,55.8,16,-0.19,-1.19,9.49,-0.01,82,1430,52,46.55,47.96,863,10.26,78.77,198.93,0.55,8.25,1.61,17.82
01-may-2015 12:10:20.303,19.15290395,44.30887603,210,146.6,17.75,63.9,17,0.02,-0.75,10.19,0.06,82,1390,51,46.55,47.97,864,10.27,78.77,198.93,0.55,8.25,1.61,17.82
01-may-2015 12:10:21.303,19.15299681,44.30870746,212,148.1,17.75,63.9,16,0.14,-1.06,9.48,-0.01,82,1409,51,46.56,47.97,865,10.29,78.77,198.93,0.55,8.25,1.5,17.82
01-may-2015 12:10:22.304,19.15309216,44.30860344,212,147.2,16.5,59.4,15,0.4,-1.07,9.61,0.01,82,1392,50,46.56,47.97,866,10.31,78.77,198.93,0.55,8.26,1.48,17.82
01-may-2015 12:10:23.312,19.15317876,44.30848894,213,149.8,14.75,53.1,13,-0.42,-1.09,9.63,0.01,82,1369,50,46.57,47.98,867,10.32,78.77,198.93,0.55,8.27,1.87,17.82
01-may-2015 12:10:24.304,19.15327627,44.30842161,210,146.9,14,50.4,14,-0.56,-0.94,9.7,0.01,82,1362,50,46.57,47.98,868,10.32,78.77,198.92,0.55,8.27,1.81,17.82
01-may-2015 12:10:25.347,19.15333624,44.30835607,209,148.8,13.25,47.7,14,-0.25,-0.98,9.45,-0.01,82,1362,49,46.57,47.98,869,10.34,78.77,198.92,0.56,8.28,1.7,17.82
01-may-2015 12:10:26.302,19.15344098,44.30824778,206,150,13.5,48.6,13,0.08,-0.92,9.33,-0.03,82,1335,48,46.57,47.98,870,10.36,78.77,198.92,0.56,8.28,1.7,17.82
01-may-2015 12:10:27.305,19.15351093,44.30809616,206,154.6,14,50.4,13,0.23,-1.15,10.03,0.05,82,1316,48,46.58,47.98,871,10.37,78.77,198.92,0.56,8.28,1.79,17.82
01-may-2015 12:10:28.307,19.15358151,44.30796712,205,155.1,14,50.4,13,0.4,-0.96,8.93,-0.06,82,1303,47,46.58,47.98,872,10.39,78.76,198.92,0.56,8.29,1.67,17.82
01-may-2015 12:10:29.311,19.15366529,44.30786264,204,154.5,13.75,49.5,12,-0.17,-0.89,9.04,-0.06,82,1290,46,46.58,47.97,873,10.4,78.76,198.92,0.56,8.3,1.52,17.82
01-may-2015 12:10:30.378,19.15374923,44.30775028,203,153,13.75,49.5,11,-0.58,-0.88,9.36,-0.02,82,1278,46,46.57,47.97,874,10.41,78.76,198.91,0.56,8.3,1.87,17.82
01-may-2015 12:10:31.306,19.15382703,44.30765276,201,149.7,13.5,48.6,11,-0.82,-1.45,9.61,0.01,82,1226,46,46.57,47.97,875,10.41,78.76,198.91,0.56,8.31,1.84,17.82
01-may-2015 12:10:32.349,19.15391514,44.30756364,202,146.4,13.25,47.7,11,0.15,-1.35,9.44,-0.01,82,1226,46,46.57,47.97,876,10.43,78.76,198.91,0.56,8.31,0,17.82
01-may-2015 12:10:33.303,19.15401016,44.30746886,204,143.9,13,46.8,11,0.41,-1.56,9.66,0.02,82,1204,44,46.57,47.96,877,10.45,78.76,198.91,0.56,8.31,0,17.82
01-may-2015 12:10:34.317,19.15409621,44.3073772,206,143.2,12.25,44.1,11,0.31,-1.64,9.24,-0.02,82,1123,41,46.56,47.95,878,10.46,78.76,198.91,0.56,8.32,0,17.82
01-may-2015 12:10:35.313,19.15418073,44.30731249,205,142.4,11.5,41.4,11,0.31,-1.07,9.5,-0.01,82,1047,38,46.55,47.94,879,10.48,78.76,198.91,0.56,8.32,0,17.82
01-may-2015 12:10:36.306,19.15426704,44.30724399,204,143.6,11,39.6,10,0.25,-0.74,9.57,0,81,1047,38,46.55,47.94,880,10.48,78.76,198.91,0.56,8.3,2.88,17.81
01-may-2015 12:10:37.316,19.15434133,44.30715182,204,143.3,11.25,40.5,10,0.46,-0.87,9.6,0,81,1053,38,46.54,47.92,881,10.49,78.76,198.91,0.56,8.3,2.88,17.81
01-may-2015 12:10:38.299,19.15442811,44.30707443,203,143.8,11.25,40.5,11,0.39,-0.89,9.69,0.01,81,1060,38,46.53,47.91,882,10.5,78.76,198.96,0.56,8.29,3.66,17.81
01-may-2015 12:10:39.303,19.15450182,44.30699106,204,144.3,11.25,40.5,11,0.34,-1.26,9.73,0.02,81,1066,38,46.52,47.9,883,10.51,78.76,199,0.56,8.29,2.17,17.81
01-may-2015 12:10:40.306,19.15458468,44.30692687,203,143.9,11,39.6,10,0.12,-1.11,9.52,0,81,1054,38,46.5,47.88,884,10.52,78.76,199,0.56,8.3,0,17.81
01-may-2015 12:10:41.326,19.15466912,44.30685576,202,144.8,10.75,38.7,10,0.16,-0.84,9.52,-0.01,81,1045,37,46.49,47.87,885,10.54,78.76,199,0.56,8.3,1.41,17.81
01-may-2015 12:10:42.304,19.15475328,44.30678115,201,144.4,10.75,38.7,10,0.29,-0.85,9.5,-0.01,81,1025,37,46.48,47.85,886,10.55,78.75,198.99,0.56,8.28,3.07,17.8
01-may-2015 12:10:43.308,19.15484401,44.30669065,201,144.7,11,39.6,10,-0.01,-0.87,9.51,-0.01,81,1018,37,46.46,47.84,887,10.56,78.75,199.04,0.56,8.29,2.62,17.8
01-may-2015 12:10:44.306,19.15492336,44.3066124,202,145.5,11,39.6,10,0,-0.93,9.77,0.02,81,1029,37,46.45,47.82,888,10.57,78.75,199.04,0.56,8.3,2.16,17.8
01-may-2015 12:10:45.315,19.15500701,44.30652069,202,145.4,11,39.6,11,-0.07,-0.95,9.71,0.01,81,1031,37,46.44,47.81,889,10.58,78.75,199.04,0.56,8.3,2.38,17.8
01-may-2015 12:10:46.311,19.15507763,44.30643161,202,146.2,11.25,40.5,12,-0.06,-0.76,9.74,0.02,81,1035,37,46.43,47.79,890,10.59,78.75,199.04,0.56,8.31,2.59,17.8
01-may-2015 12:10:47.312,19.15514183,44.30638374,199,145.9,10.5,37.8,11,-0.1,-0.64,9.19,-0.04,81,1060,37,46.43,47.79,891,10.59,78.75,199.03,0.56,8.29,3.73,17.8
01-may-2015 12:10:48.321,19.15520353,44.30630087,198,146.5,11.25,40.5,11,0.09,-0.63,10.02,0.04,81,1066,38,46.4,47.76,892,10.61,78.75,199.06,0.56,8.29,8.46,17.8
01-may-2015 12:10:49.311,19.15528879,44.30620983,198,146.7,11.5,41.4,11,-0.02,-0.61,9.57,0,81,1095,38,46.4,47.76,893,10.61,78.74,199.07,0.56,8.29,6.72,17.8
01-may-2015 12:10:50.306,19.15536678,44.30611824,199,146.2,11.75,42.3,11,-0.13,-0.69,9.67,0.01,81,1121,39,46.39,47.75,894,10.62,78.74,199.08,0.57,8.28,4.79,17.8
01-may-2015 12:10:51.303,19.15544579,44.30603487,198,145.1,12,43.2,11,0.38,-0.73,9.65,0.01,81,1137,40,46.38,47.74,895,10.64,78.74,199.11,0.57,8.26,3.22,17.79
01-may-2015 12:10:52.303,19.15553005,44.3059431,199,144.6,12,43.2,11,0.79,-0.84,9.9,0.03,81,1137,41,46.38,47.73,896,10.65,78.74,199.15,0.57,8.27,2.63,17.79
01-may-2015 12:10:53.310,19.15562031,44.30585597,199,144.4,12,43.2,11,0.05,-0.78,9.18,-0.04,81,1155,41,46.37,47.72,897,10.66,78.74,199.15,0.57,8.26,4.38,17.79
01-may-2015 12:10:54.302,19.15572569,44.30576429,200,143.7,12.25,44.1,11,-0.59,-0.96,9.78,0.02,81,1170,42,46.36,47.71,898,10.67,78.74,199.17,0.57,8.26,2.59,17.79
01-may-2015 12:10:55.310,19.15583248,44.30568852,199,141.9,12.5,45,10,-0.23,-1,9.67,0.01,81,1160,42,46.36,47.71,899,10.68,78.74,199.17,0.57,8.26,2.59,17.79
01-may-2015 12:10:56.376,19.15592109,44.30559642,199,139.6,12.5,45,10,-0.25,-0.89,8.88,-0.07,81,1176,42,46.35,47.7,900,10.7,78.74,199.17,0.57,8.27,1.91,17.79
01-may-2015 12:10:57.301,19.15601501,44.30553521,200,136.8,12,43.2,11,-0.56,-1.09,9.79,0.02,81,1181,43,46.35,47.69,901,10.71,78.74,199.17,0.57,8.28,1.98,17.79
01-may-2015 12:10:58.309,19.15613427,44.30544707,200,133.8,12.75,45.9,11,-0.13,-0.88,9.14,-0.04,81,1177,43,46.34,47.69,902,10.72,78.73,199.17,0.57,8.28,1.91,17.79
01-may-2015 12:10:59.318,19.15625024,44.30534839,200,135.7,13,46.8,12,0.54,-1.05,10.14,0.06,81,1182,43,46.34,47.68,903,10.74,78.73,199.17,0.57,8.29,2.07,17.79
01-may-2015 12:11:00.306,19.1563568,44.30525325,200,137.4,13.25,47.7,13,0.88,-0.9,9.24,-0.01,81,1192,43,46.33,47.67,904,10.75,78.73,199.17,0.57,8.29,1.89,17.79
01-may-2015 12:11:01.304,19.15646688,44.30515906,200,138.2,13.25,47.7,13,0.38,-0.96,9.25,-0.03,81,1208,43,46.33,47.67,905,10.76,78.73,199.16,0.57,8.3,1.86,17.79
01-may-2015 12:11:02.307,19.15658532,44.30504255,201,140.5,14,50.4,14,0.12,-1.22,10.12,0.06,81,1208,43,46.33,47.67,906,10.76,78.73,199.16,0.57,8.3,1.61,17.79
01-may-2015 12:11:03.350,19.15672355,44.30491769,202,141.5,15,54,14,0.23,-1.32,9.69,0.02,81,1211,43,46.33,47.66,907,10.78,78.73,199.16,0.57,8.31,1.58,17.79
01-may-2015 12:11:04.306,19.15679448,44.30487461,202,141.1,13,46.8,14,0.64,-1,9.38,-0.02,81,1173,43,46.32,47.65,908,10.79,78.73,199.16,0.57,8.31,1.73,17.79
01-may-2015 12:11:05.351,19.1567713,44.30487655,202,147.7,9.25,33.3,14,0.21,-0.99,9.66,0.01,81,1173,42,46.32,47.65,909,10.8,78.73,199.16,0.57,8.32,2.25,17.79
01-may-2015 12:11:06.299,19.15681816,44.30478645,202,153.5,9.75,35.1,14,0.09,-0.88,9.53,-0.01,81,1196,43,46.31,47.64,910,10.82,78.73,199.16,0.57,8.33,2.53,17.79
01-may-2015 12:11:07.309,19.15695667,44.30466106,201,151.8,12.25,44.1,13,-0.05,-0.81,9.43,-0.02,81,1213,44,46.31,47.63,911,10.83,78.72,199.15,0.57,8.33,2.54,17.79
01-may-2015 12:11:08.304,19.1570414,44.30451884,202,154.9,13,46.8,13,-0.02,-0.88,9.72,0.01,81,1236,45,46.31,47.63,912,10.84,78.72,199.15,0.57,8.33,2.54,17.79
01-may-2015 12:11:09.305,19.1571264,44.30438623,201,155.5,13.25,47.7,13,0.14,-0.98,9.58,0,81,1267,46,46.31,47.63,913,10.85,78.72,199.15,0.57,8.31,2.94,17.78
01-may-2015 12:11:10.357,19.15719469,44.30428267,201,156.5,13.5,48.6,12,-0.05,-1.15,9.65,0.01,81,1273,46,46.31,47.63,914,10.87,78.72,199.2,0.58,8.32,1.91,17.78
01-may-2015 12:11:11.306,19.15725446,44.30415912,202,157.1,13.75,49.5,12,-0.22,-0.89,9.43,-0.02,81,1273,46,46.31,47.63,915,10.87,78.72,199.2,0.58,8.32,1.54,17.78
